company,statementDate,quarter,year,accountClassification,account,amount
QCOM,2009-06-30,2,2009,1 - Gross Profit,1.1 - Revenue,2753000000.0
QCOM,2009-06-30,2,2009,1 - Gross Profit,1.2 - COGS,-864000000.0
QCOM,2009-06-30,2,2009,2 - Operating Expenses,2.1 - SG&A,-377000000.0
QCOM,2009-06-30,2,2009,2 - Operating Expenses,2.2 - R&D,-618000000.0
QCOM,2009-06-30,2,2009,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2009-06-30,2,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,124000000.0
QCOM,2009-06-30,2,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,-34000000.0
QCOM,2009-06-30,2,2009,4 - Taxes,4.1 - Taxes,247000000.0
QCOM,2009-03-31,1,2009,1 - Gross Profit,1.1 - Revenue,2455000000.0
QCOM,2009-03-31,1,2009,1 - Gross Profit,1.2 - COGS,-738000000.0
QCOM,2009-03-31,1,2009,2 - Operating Expenses,2.1 - SG&A,-375000000.0
QCOM,2009-03-31,1,2009,2 - Operating Expenses,2.2 - R&D,-604000000.0
QCOM,2009-03-31,1,2009,2 - Operating Expenses,2.3 - Operating Expenses,-748000000.0
QCOM,2009-03-31,1,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,117000000.0
QCOM,2009-03-31,1,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,-208000000.0
QCOM,2009-03-31,1,2009,4 - Taxes,4.1 - Taxes,188000000.0
QCOM,2008-12-31,4,2008,1 - Gross Profit,1.1 - Revenue,2517000000.0
QCOM,2008-12-31,4,2008,1 - Gross Profit,1.2 - COGS,-755000000.0
QCOM,2008-12-31,4,2008,2 - Operating Expenses,2.1 - SG&A,-413000000.0
QCOM,2008-12-31,4,2008,2 - Operating Expenses,2.2 - R&D,-604000000.0
QCOM,2008-12-31,4,2008,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2008-12-31,4,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2008-12-31,4,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-294000000.0
QCOM,2008-12-31,4,2008,4 - Taxes,4.1 - Taxes,110000000.0
QCOM,2008-09-30,3,2008,1 - Gross Profit,1.1 - Revenue,3334000000.0
QCOM,2008-09-30,3,2008,1 - Gross Profit,1.2 - COGS,-921000000.0
QCOM,2008-09-30,3,2008,2 - Operating Expenses,2.1 - SG&A,-456000000.0
QCOM,2008-09-30,3,2008,2 - Operating Expenses,2.2 - R&D,-621000000.0
QCOM,2008-09-30,3,2008,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2008-09-30,3,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2008-09-30,3,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-228000000.0
QCOM,2008-09-30,3,2008,4 - Taxes,4.1 - Taxes,230000000.0
QCOM,2008-06-30,2,2008,1 - Gross Profit,1.1 - Revenue,2762000000.0
QCOM,2008-06-30,2,2008,1 - Gross Profit,1.2 - COGS,-889000000.0
QCOM,2008-06-30,2,2008,2 - Operating Expenses,2.1 - SG&A,-453000000.0
QCOM,2008-06-30,2,2008,2 - Operating Expenses,2.2 - R&D,-596000000.0
QCOM,2008-06-30,2,2008,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2008-06-30,2,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2008-06-30,2,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,58000000.0
QCOM,2008-06-30,2,2008,4 - Taxes,4.1 - Taxes,134000000.0
QCOM,2008-03-31,1,2008,1 - Gross Profit,1.1 - Revenue,2606000000.0
QCOM,2008-03-31,1,2008,1 - Gross Profit,1.2 - COGS,-820000000.0
QCOM,2008-03-31,1,2008,2 - Operating Expenses,2.1 - SG&A,-420000000.0
QCOM,2008-03-31,1,2008,2 - Operating Expenses,2.2 - R&D,-553000000.0
QCOM,2008-03-31,1,2008,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2008-03-31,1,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2008-03-31,1,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,93000000.0
QCOM,2008-03-31,1,2008,4 - Taxes,4.1 - Taxes,140000000.0
QCOM,2007-12-31,4,2007,1 - Gross Profit,1.1 - Revenue,2440000000.0
QCOM,2007-12-31,4,2007,1 - Gross Profit,1.2 - COGS,-783000000.0
QCOM,2007-12-31,4,2007,2 - Operating Expenses,2.1 - SG&A,-389000000.0
QCOM,2007-12-31,4,2007,2 - Operating Expenses,2.2 - R&D,-511000000.0
QCOM,2007-12-31,4,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2007-12-31,4,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2007-12-31,4,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,173000000.0
QCOM,2007-12-31,4,2007,4 - Taxes,4.1 - Taxes,163000000.0
QCOM,2007-09-30,3,2007,1 - Gross Profit,1.1 - Revenue,2306000000.0
QCOM,2007-09-30,3,2007,1 - Gross Profit,1.2 - COGS,-725000000.0
QCOM,2007-09-30,3,2007,2 - Operating Expenses,2.1 - SG&A,-323000000.0
QCOM,2007-09-30,3,2007,2 - Operating Expenses,2.2 - R&D,-481000000.0
QCOM,2007-09-30,3,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2007-09-30,3,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2007-09-30,3,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,171000000.0
QCOM,2007-09-30,3,2007,4 - Taxes,4.1 - Taxes,-184000000.0
QCOM,2007-06-30,2,2007,1 - Gross Profit,1.1 - Revenue,2325000000.0
QCOM,2007-06-30,2,2007,1 - Gross Profit,1.2 - COGS,-688000000.0
QCOM,2007-06-30,2,2007,2 - Operating Expenses,2.1 - SG&A,-401000000.0
QCOM,2007-06-30,2,2007,2 - Operating Expenses,2.2 - R&D,-454000000.0
QCOM,2007-06-30,2,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2007-06-30,2,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2007-06-30,2,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,190000000.0
QCOM,2007-06-30,2,2007,4 - Taxes,4.1 - Taxes,174000000.0
QCOM,2007-03-31,1,2007,1 - Gross Profit,1.1 - Revenue,2221000000.0
QCOM,2007-03-31,1,2007,1 - Gross Profit,1.2 - COGS,-634000000.0
QCOM,2007-03-31,1,2007,2 - Operating Expenses,2.1 - SG&A,-385000000.0
QCOM,2007-03-31,1,2007,2 - Operating Expenses,2.2 - R&D,-454000000.0
QCOM,2007-03-31,1,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2007-03-31,1,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2007-03-31,1,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,180000000.0
QCOM,2007-03-31,1,2007,4 - Taxes,4.1 - Taxes,202000000.0
QCOM,2006-12-31,4,2006,1 - Gross Profit,1.1 - Revenue,2019000000.0
QCOM,2006-12-31,4,2006,1 - Gross Profit,1.2 - COGS,-634000000.0
QCOM,2006-12-31,4,2006,2 - Operating Expenses,2.1 - SG&A,-369000000.0
QCOM,2006-12-31,4,2006,2 - Operating Expenses,2.2 - R&D,-440000000.0
QCOM,2006-12-31,4,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2006-12-31,4,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2006-12-31,4,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,203000000.0
QCOM,2006-12-31,4,2006,4 - Taxes,4.1 - Taxes,131000000.0
QCOM,2006-09-30,3,2006,1 - Gross Profit,1.1 - Revenue,1999000000.0
QCOM,2006-09-30,3,2006,1 - Gross Profit,1.2 - COGS,-586000000.0
QCOM,2006-09-30,3,2006,2 - Operating Expenses,2.1 - SG&A,-321000000.0
QCOM,2006-09-30,3,2006,2 - Operating Expenses,2.2 - R&D,-412000000.0
QCOM,2006-09-30,3,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2006-09-30,3,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2006-09-30,3,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,130000000.0
QCOM,2006-09-30,3,2006,4 - Taxes,4.1 - Taxes,196000000.0
QCOM,2006-06-30,2,2006,1 - Gross Profit,1.1 - Revenue,1951000000.0
QCOM,2006-06-30,2,2006,1 - Gross Profit,1.2 - COGS,-559000000.0
QCOM,2006-06-30,2,2006,2 - Operating Expenses,2.1 - SG&A,-293000000.0
QCOM,2006-06-30,2,2006,2 - Operating Expenses,2.2 - R&D,-395000000.0
QCOM,2006-06-30,2,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2006-06-30,2,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2006-06-30,2,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,120000000.0
QCOM,2006-06-30,2,2006,4 - Taxes,4.1 - Taxes,181000000.0
QCOM,2006-03-31,1,2006,1 - Gross Profit,1.1 - Revenue,1834000000.0
QCOM,2006-03-31,1,2006,1 - Gross Profit,1.2 - COGS,-521000000.0
QCOM,2006-03-31,1,2006,2 - Operating Expenses,2.1 - SG&A,-263000000.0
QCOM,2006-03-31,1,2006,2 - Operating Expenses,2.2 - R&D,-390000000.0
QCOM,2006-03-31,1,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2006-03-31,1,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2006-03-31,1,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,125000000.0
QCOM,2006-03-31,1,2006,4 - Taxes,4.1 - Taxes,192000000.0
QCOM,2005-12-31,4,2005,1 - Gross Profit,1.1 - Revenue,1741000000.0
QCOM,2005-12-31,4,2005,1 - Gross Profit,1.2 - COGS,-517000000.0
QCOM,2005-12-31,4,2005,2 - Operating Expenses,2.1 - SG&A,-239000000.0
QCOM,2005-12-31,4,2005,2 - Operating Expenses,2.2 - R&D,-340000000.0
QCOM,2005-12-31,4,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2005-12-31,4,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2005-12-31,4,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,91000000.0
QCOM,2005-12-31,4,2005,4 - Taxes,4.1 - Taxes,116000000.0
QCOM,2005-09-30,3,2005,1 - Gross Profit,1.1 - Revenue,1561000000.0
QCOM,2005-09-30,3,2005,1 - Gross Profit,1.2 - COGS,-441000000.0
QCOM,2005-09-30,3,2005,2 - Operating Expenses,2.1 - SG&A,-179000000.0
QCOM,2005-09-30,3,2005,2 - Operating Expenses,2.2 - R&D,-271000000.0
QCOM,2005-09-30,3,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2005-09-30,3,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2005-09-30,3,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,116000000.0
QCOM,2005-09-30,3,2005,4 - Taxes,4.1 - Taxes,248000000.0
QCOM,2005-06-30,2,2005,1 - Gross Profit,1.1 - Revenue,1358000000.0
QCOM,2005-06-30,2,2005,1 - Gross Profit,1.2 - COGS,-389000000.0
QCOM,2005-06-30,2,2005,2 - Operating Expenses,2.1 - SG&A,-150000000.0
QCOM,2005-06-30,2,2005,2 - Operating Expenses,2.2 - R&D,-259000000.0
QCOM,2005-06-30,2,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2005-06-30,2,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2005-06-30,2,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,126000000.0
QCOM,2005-06-30,2,2005,4 - Taxes,4.1 - Taxes,126000000.0
QCOM,2005-03-31,1,2005,1 - Gross Profit,1.1 - Revenue,1365000000.0
QCOM,2005-03-31,1,2005,1 - Gross Profit,1.2 - COGS,-386000000.0
QCOM,2005-03-31,1,2005,2 - Operating Expenses,2.1 - SG&A,-155000000.0
QCOM,2005-03-31,1,2005,2 - Operating Expenses,2.2 - R&D,-252000000.0
QCOM,2005-03-31,1,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2005-03-31,1,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2005-03-31,1,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,61000000.0
QCOM,2005-03-31,1,2005,4 - Taxes,4.1 - Taxes,101000000.0
QCOM,2004-12-31,4,2004,1 - Gross Profit,1.1 - Revenue,1390000000.0
QCOM,2004-12-31,4,2004,1 - Gross Profit,1.2 - COGS,-430000000.0
QCOM,2004-12-31,4,2004,2 - Operating Expenses,2.1 - SG&A,-148000000.0
QCOM,2004-12-31,4,2004,2 - Operating Expenses,2.2 - R&D,-228000000.0
QCOM,2004-12-31,4,2004,2 - Operating Expenses,2.3 - Operating Expenses,0.0
QCOM,2004-12-31,4,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2004-12-31,4,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,120000000.0
QCOM,2004-12-31,4,2004,4 - Taxes,4.1 - Taxes,191000000.0
QCOM,2004-09-30,3,2004,1 - Gross Profit,1.1 - Revenue,1117252000.0
QCOM,2004-09-30,3,2004,1 - Gross Profit,1.2 - COGS,-409946000.0
QCOM,2004-09-30,3,2004,2 - Operating Expenses,2.1 - SG&A,-145920000.0
QCOM,2004-09-30,3,2004,2 - Operating Expenses,2.2 - R&D,-207431000.0
QCOM,2004-09-30,3,2004,2 - Operating Expenses,2.3 - Operating Expenses,8226000.0
QCOM,2004-09-30,3,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2004-09-30,3,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,69350000.0
QCOM,2004-09-30,3,2004,4 - Taxes,4.1 - Taxes,38685000.0
QCOM,2004-06-30,2,2004,1 - Gross Profit,1.1 - Revenue,1340526000.0
QCOM,2004-06-30,2,2004,1 - Gross Profit,1.2 - COGS,-369189000.0
QCOM,2004-06-30,2,2004,2 - Operating Expenses,2.1 - SG&A,-161799000.0
QCOM,2004-06-30,2,2004,2 - Operating Expenses,2.2 - R&D,-193608000.0
QCOM,2004-06-30,2,2004,2 - Operating Expenses,2.3 - Operating Expenses,5937000.0
QCOM,2004-06-30,2,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2004-06-30,2,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,46186000.0
QCOM,2004-06-30,2,2004,4 - Taxes,4.1 - Taxes,181629000.0
QCOM,2004-03-31,1,2004,1 - Gross Profit,1.1 - Revenue,1215648000.0
QCOM,2004-03-31,1,2004,1 - Gross Profit,1.2 - COGS,-335135000.0
QCOM,2004-03-31,1,2004,2 - Operating Expenses,2.1 - SG&A,-138205000.0
QCOM,2004-03-31,1,2004,2 - Operating Expenses,2.2 - R&D,-169023000.0
QCOM,2004-03-31,1,2004,2 - Operating Expenses,2.3 - Operating Expenses,3285000.0
QCOM,2004-03-31,1,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2004-03-31,1,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,33490000.0
QCOM,2004-03-31,1,2004,4 - Taxes,4.1 - Taxes,121623000.0
QCOM,2003-12-31,4,2003,1 - Gross Profit,1.1 - Revenue,1242097000.0
QCOM,2003-12-31,4,2003,1 - Gross Profit,1.2 - COGS,-408531000.0
QCOM,2003-12-31,4,2003,2 - Operating Expenses,2.1 - SG&A,-170513000.0
QCOM,2003-12-31,4,2003,2 - Operating Expenses,2.2 - R&D,-149938000.0
QCOM,2003-12-31,4,2003,2 - Operating Expenses,2.3 - Operating Expenses,-2875000.0
QCOM,2003-12-31,4,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2003-12-31,4,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,29341000.0
QCOM,2003-12-31,4,2003,4 - Taxes,4.1 - Taxes,187288000.0
QCOM,2003-09-30,3,2003,1 - Gross Profit,1.1 - Revenue,908816000.0
QCOM,2003-09-30,3,2003,1 - Gross Profit,1.2 - COGS,-333216000.0
QCOM,2003-09-30,3,2003,2 - Operating Expenses,2.1 - SG&A,60552000.0
QCOM,2003-09-30,3,2003,2 - Operating Expenses,2.2 - R&D,-143297000.0
QCOM,2003-09-30,3,2003,2 - Operating Expenses,2.3 - Operating Expenses,-196640000.0
QCOM,2003-09-30,3,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2003-09-30,3,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,14316000.0
QCOM,2003-09-30,3,2003,4 - Taxes,4.1 - Taxes,19129000.0
QCOM,2003-06-30,2,2003,1 - Gross Profit,1.1 - Revenue,921608000.0
QCOM,2003-06-30,2,2003,1 - Gross Profit,1.2 - COGS,-326902000.0
QCOM,2003-06-30,2,2003,2 - Operating Expenses,2.1 - SG&A,-151599000.0
QCOM,2003-06-30,2,2003,2 - Operating Expenses,2.2 - R&D,-135690000.0
QCOM,2003-06-30,2,2003,2 - Operating Expenses,2.3 - Operating Expenses,28405000.0
QCOM,2003-06-30,2,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2003-06-30,2,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,34669000.0
QCOM,2003-06-30,2,2003,4 - Taxes,4.1 - Taxes,178802000.0
QCOM,2003-03-31,1,2003,1 - Gross Profit,1.1 - Revenue,1043043000.0
QCOM,2003-03-31,1,2003,1 - Gross Profit,1.2 - COGS,-381928000.0
QCOM,2003-03-31,1,2003,2 - Operating Expenses,2.1 - SG&A,-295869000.0
QCOM,2003-03-31,1,2003,2 - Operating Expenses,2.2 - R&D,-131801000.0
QCOM,2003-03-31,1,2003,2 - Operating Expenses,2.3 - Operating Expenses,-1965000.0
QCOM,2003-03-31,1,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2003-03-31,1,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,-16604000.0
QCOM,2003-03-31,1,2003,4 - Taxes,4.1 - Taxes,111860000.0
QCOM,2002-12-31,4,2002,1 - Gross Profit,1.1 - Revenue,1097169000.0
QCOM,2002-12-31,4,2002,1 - Gross Profit,1.2 - COGS,-388001000.0
QCOM,2002-12-31,4,2002,2 - Operating Expenses,2.1 - SG&A,-147999000.0
QCOM,2002-12-31,4,2002,2 - Operating Expenses,2.2 - R&D,-112479000.0
QCOM,2002-12-31,4,2002,2 - Operating Expenses,2.3 - Operating Expenses,-1972000.0
QCOM,2002-12-31,4,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2002-12-31,4,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-57469000.0
QCOM,2002-12-31,4,2002,4 - Taxes,4.1 - Taxes,147915000.0
QCOM,2002-09-30,3,2002,1 - Gross Profit,1.1 - Revenue,873886000.0
QCOM,2002-09-30,3,2002,1 - Gross Profit,1.2 - COGS,-312087000.0
QCOM,2002-09-30,3,2002,2 - Operating Expenses,2.1 - SG&A,-131847000.0
QCOM,2002-09-30,3,2002,2 - Operating Expenses,2.2 - R&D,-109969000.0
QCOM,2002-09-30,3,2002,2 - Operating Expenses,2.3 - Operating Expenses,-67218000.0
QCOM,2002-09-30,3,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2002-09-30,3,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-23688000.0
QCOM,2002-09-30,3,2002,4 - Taxes,4.1 - Taxes,38795000.0
QCOM,2002-06-30,2,2002,1 - Gross Profit,1.1 - Revenue,770917000.0
QCOM,2002-06-30,2,2002,1 - Gross Profit,1.2 - COGS,-288162000.0
QCOM,2002-06-30,2,2002,2 - Operating Expenses,2.1 - SG&A,-152072000.0
QCOM,2002-06-30,2,2002,2 - Operating Expenses,2.2 - R&D,-118086000.0
QCOM,2002-06-30,2,2002,2 - Operating Expenses,2.3 - Operating Expenses,-73979000.0
QCOM,2002-06-30,2,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2002-06-30,2,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-192762000.0
QCOM,2002-06-30,2,2002,4 - Taxes,4.1 - Taxes,-40376000.0
QCOM,2002-03-31,1,2002,1 - Gross Profit,1.1 - Revenue,696115000.0
QCOM,2002-03-31,1,2002,1 - Gross Profit,1.2 - COGS,-291914000.0
QCOM,2002-03-31,1,2002,2 - Operating Expenses,2.1 - SG&A,-123960000.0
QCOM,2002-03-31,1,2002,2 - Operating Expenses,2.2 - R&D,-116755000.0
QCOM,2002-03-31,1,2002,2 - Operating Expenses,2.3 - Operating Expenses,-63682000.0
QCOM,2002-03-31,1,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2002-03-31,1,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-31163000.0
QCOM,2002-03-31,1,2002,4 - Taxes,4.1 - Taxes,24711000.0
QCOM,2001-12-31,4,2001,1 - Gross Profit,1.1 - Revenue,698642000.0
QCOM,2001-12-31,4,2001,1 - Gross Profit,1.2 - COGS,-245197000.0
QCOM,2001-12-31,4,2001,2 - Operating Expenses,2.1 - SG&A,-100765000.0
QCOM,2001-12-31,4,2001,2 - Operating Expenses,2.2 - R&D,-106868000.0
QCOM,2001-12-31,4,2001,2 - Operating Expenses,2.3 - Operating Expenses,-63731000.0
QCOM,2001-12-31,4,2001,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2001-12-31,4,2001,3 - Other Income/Expenses,3.2 - Net Other Expenses,35470000.0
QCOM,2001-12-31,4,2001,4 - Taxes,4.1 - Taxes,78318000.0
QCOM,2001-09-30,3,2001,1 - Gross Profit,1.1 - Revenue,642483000.0
QCOM,2001-09-30,3,2001,1 - Gross Profit,1.2 - COGS,-252815000.0
QCOM,2001-09-30,3,2001,2 - Operating Expenses,2.1 - SG&A,-95744000.0
QCOM,2001-09-30,3,2001,2 - Operating Expenses,2.2 - R&D,-114970000.0
QCOM,2001-09-30,3,2001,2 - Operating Expenses,2.3 - Operating Expenses,-97249000.0
QCOM,2001-09-30,3,2001,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2001-09-30,3,2001,3 - Other Income/Expenses,3.2 - Net Other Expenses,-38862000.0
QCOM,2001-09-30,3,2001,4 - Taxes,4.1 - Taxes,237179000.0
QCOM,2001-06-30,2,2001,1 - Gross Profit,1.1 - Revenue,640027000.0
QCOM,2001-06-30,2,2001,1 - Gross Profit,1.2 - COGS,-232870000.0
QCOM,2001-06-30,2,2001,2 - Operating Expenses,2.1 - SG&A,-104175000.0
QCOM,2001-06-30,2,2001,2 - Operating Expenses,2.2 - R&D,-107414000.0
QCOM,2001-06-30,2,2001,2 - Operating Expenses,2.3 - Operating Expenses,-90349000.0
QCOM,2001-06-30,2,2001,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2001-06-30,2,2001,3 - Other Income/Expenses,3.2 - Net Other Expenses,-195301000.0
QCOM,2001-06-30,2,2001,4 - Taxes,4.1 - Taxes,184654000.0
QCOM,2001-03-31,1,2001,1 - Gross Profit,1.1 - Revenue,713255000.0
QCOM,2001-03-31,1,2001,1 - Gross Profit,1.2 - COGS,-253497000.0
QCOM,2001-03-31,1,2001,2 - Operating Expenses,2.1 - SG&A,-87272000.0
QCOM,2001-03-31,1,2001,2 - Operating Expenses,2.2 - R&D,-106253000.0
QCOM,2001-03-31,1,2001,2 - Operating Expenses,2.3 - Operating Expenses,-55279000.0
QCOM,2001-03-31,1,2001,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2001-03-31,1,2001,3 - Other Income/Expenses,3.2 - Net Other Expenses,97591000.0
QCOM,2001-03-31,1,2001,4 - Taxes,4.1 - Taxes,159473000.0
QCOM,2000-12-31,4,2000,1 - Gross Profit,1.1 - Revenue,684021000.0
QCOM,2000-12-31,4,2000,1 - Gross Profit,1.2 - COGS,-295921000.0
QCOM,2000-12-31,4,2000,2 - Operating Expenses,2.1 - SG&A,-79964000.0
QCOM,2000-12-31,4,2000,2 - Operating Expenses,2.2 - R&D,-86123000.0
QCOM,2000-12-31,4,2000,2 - Operating Expenses,2.3 - Operating Expenses,-612961000.0
QCOM,2000-12-31,4,2000,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2000-12-31,4,2000,3 - Other Income/Expenses,3.2 - Net Other Expenses,-296663000.0
QCOM,2000-12-31,4,2000,4 - Taxes,4.1 - Taxes,-458868000.0
QCOM,2000-09-30,3,2000,1 - Gross Profit,1.1 - Revenue,635445000.0
QCOM,2000-09-30,3,2000,1 - Gross Profit,1.2 - COGS,-233026000.0
QCOM,2000-09-30,3,2000,2 - Operating Expenses,2.1 - SG&A,-67070000.0
QCOM,2000-09-30,3,2000,2 - Operating Expenses,2.2 - R&D,-85917000.0
QCOM,2000-09-30,3,2000,2 - Operating Expenses,2.3 - Operating Expenses,-75940000.0
QCOM,2000-09-30,3,2000,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2000-09-30,3,2000,3 - Other Income/Expenses,3.2 - Net Other Expenses,60521000.0
QCOM,2000-09-30,3,2000,4 - Taxes,4.1 - Taxes,95338000.0
QCOM,2000-06-30,2,2000,1 - Gross Profit,1.1 - Revenue,713521000.0
QCOM,2000-06-30,2,2000,1 - Gross Profit,1.2 - COGS,-274952000.0
QCOM,2000-06-30,2,2000,2 - Operating Expenses,2.1 - SG&A,-76696000.0
QCOM,2000-06-30,2,2000,2 - Operating Expenses,2.2 - R&D,-80933000.0
QCOM,2000-06-30,2,2000,2 - Operating Expenses,2.3 - Operating Expenses,-63506000.0
QCOM,2000-06-30,2,2000,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2000-06-30,2,2000,3 - Other Income/Expenses,3.2 - Net Other Expenses,63840000.0
QCOM,2000-06-30,2,2000,4 - Taxes,4.1 - Taxes,126573000.0
QCOM,2000-03-31,1,2000,1 - Gross Profit,1.1 - Revenue,727741000.0
QCOM,2000-03-31,1,2000,1 - Gross Profit,1.2 - COGS,-350396000.0
QCOM,2000-03-31,1,2000,2 - Operating Expenses,2.1 - SG&A,-97398000.0
QCOM,2000-03-31,1,2000,2 - Operating Expenses,2.2 - R&D,-90153000.0
QCOM,2000-03-31,1,2000,2 - Operating Expenses,2.3 - Operating Expenses,-57973000.0
QCOM,2000-03-31,1,2000,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
QCOM,2000-03-31,1,2000,3 - Other Income/Expenses,3.2 - Net Other Expenses,267247000.0
QCOM,2000-03-31,1,2000,4 - Taxes,4.1 - Taxes,199352000.0
QCOM,1999-12-31,4,1999,1 - Gross Profit,1.1 - Revenue,1120073000.0
QCOM,1999-12-31,4,1999,1 - Gross Profit,1.2 - COGS,-648748000.0
QCOM,1999-12-31,4,1999,2 - Operating Expenses,2.1 - SG&A,-101848000.0
QCOM,1999-12-31,4,1999,2 - Operating Expenses,2.2 - R&D,-83404000.0
QCOM,1999-12-31,4,1999,2 - Operating Expenses,2.3 - Operating Expenses,-26152000.0
