name,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,000,000","365,000,000","521,000,000","520,800,000",,,,
CommonStockEquity,"9,187,000,000","8,907,000,000","8,994,000,000","10,337,000,000","10,473,000,000","9,946,000,000","10,390,000,000","10,807,000,000","10,961,000,000","10,952,000,000","10,437,000,000","9,722,000,000","9,326,000,000","9,975,000,000","11,360,000,000","11,937,000,000","13,063,000,000","11,864,000,000","10,734,000,000","11,879,000,000","12,588,000,000","9,255,000,000","6,527,000,000","5,914,000,000","4,097,000,000","4,095,000,000","3,039,000,000","2,315,000,000","1,728,000,000","1,590,000,000","1,837,000,000","1,964,100,000","1,722,800,000","1,725,600,000","1,727,000,000","1,427,700,000"
CapitalLeaseObligations,"249,000,000","259,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"4,551,000,000","4,136,000,000","3,915,000,000","4,919,000,000","4,795,000,000","3,955,000,000","4,043,000,000","4,104,000,000","3,899,000,000","3,394,000,000","9,232,000,000","8,553,000,000","8,213,000,000","8,795,000,000","10,262,000,000","11,160,000,000","12,251,000,000","11,002,000,000","9,911,000,000","11,131,000,000","11,627,000,000","8,752,000,000","6,527,000,000","5,914,000,000","4,097,000,000","4,095,000,000","3,039,000,000","2,315,000,000","1,947,000,000","1,955,000,000","2,358,000,000","2,484,900,000","1,722,800,000","1,725,600,000","1,727,000,000","1,427,700,000"
WorkingCapital,"7,849,000,000","6,638,000,000","5,623,000,000","6,476,000,000","5,193,000,000","4,519,000,000","5,106,000,000","5,272,000,000","4,800,000,000","4,329,000,000","5,079,000,000","4,527,000,000","4,258,000,000","4,893,000,000","5,776,000,000","6,839,000,000","8,265,000,000","5,509,000,000","4,192,000,000","4,195,000,000","5,302,000,000","3,427,000,000","2,650,000,000","3,607,000,000","1,968,000,000","2,330,000,000","1,818,000,000","1,313,000,000","961,000,000","813,000,000","826,000,000","1,143,600,000","1,349,200,000","1,316,100,000","668,300,000","401,800,000"
InvestedCapital,"15,985,000,000","14,710,000,000","14,062,000,000","14,414,000,000","14,082,000,000","14,066,000,000","15,032,000,000","15,965,000,000","16,647,000,000","16,544,000,000","10,437,000,000","9,722,000,000","9,326,000,000","9,975,000,000","11,403,000,000","12,598,000,000","13,442,000,000","12,696,000,000","11,989,000,000","13,128,000,000","13,952,000,000","10,665,000,000","7,821,000,000","7,271,000,000","6,108,000,000","4,926,000,000","3,859,000,000","3,220,000,000","2,691,000,000","2,516,000,000","2,587,000,000","2,624,300,000","2,369,500,000","2,275,400,000","1,997,800,000","1,839,200,000"
TangibleBookValue,"4,551,000,000","4,136,000,000","3,915,000,000","4,919,000,000","4,795,000,000","3,955,000,000","4,043,000,000","4,104,000,000","3,899,000,000","3,394,000,000","9,232,000,000","8,553,000,000","8,213,000,000","8,795,000,000","10,262,000,000","11,160,000,000","12,251,000,000","11,002,000,000","9,911,000,000","11,131,000,000","11,627,000,000","8,752,000,000","6,527,000,000","5,914,000,000","4,097,000,000","4,095,000,000","3,039,000,000","2,315,000,000","1,728,000,000","1,590,000,000","1,837,000,000","1,964,100,000","1,722,800,000","1,725,600,000","1,727,000,000","1,427,700,000"
TotalDebt,"7,047,000,000","6,062,000,000","5,068,000,000","4,077,000,000","3,609,000,000","4,120,000,000","4,642,000,000","5,158,000,000","5,686,000,000","5,592,000,000",,,,,"43,000,000","661,000,000","379,000,000","832,000,000","1,255,000,000","1,249,000,000","1,364,000,000","1,410,000,000","1,294,000,000","1,357,000,000","2,011,000,000","831,000,000","820,000,000","905,000,000","963,000,000","926,000,000","750,000,000","660,200,000","646,700,000","549,800,000","270,800,000","411,500,000"
NetDebt,"3,691,000,000","3,366,000,000","2,630,000,000","2,421,000,000","2,455,000,000","3,120,000,000","3,443,000,000","3,531,000,000","4,270,000,000","4,600,000,000",,,,,,,,,"306,000,000","818,000,000","619,000,000","748,000,000","754,000,000","342,000,000","1,047,000,000",,"60,000,000","501,000,000","607,000,000","474,000,000","347,000,000","242,000,000",,,"56,400,000","252,700,000"
ShareIssued,"1,740,815,939","1,740,815,939","1,740,815,939","1,740,815,939","1,740,815,939","1,740,815,939","1,740,815,939","1,740,815,939","1,740,815,939","1,740,630,391","1,740,166,101","1,739,811,721","1,735,275,325","1,326,319,251","1,450,030,244","1,596,589,805","1,718,115,118","1,732,337,989","1,730,588,416","1,733,933,876","1,734,216,602","1,625,782,000","1,562,719,836","1,557,994,208","1,522,024,000","1,515,112,000","1,482,928,000","1,453,072,000","1,321,584,000","1,314,144,000","1,308,448,000","1,304,064,000","1,290,336,000","1,257,888,000","1,228,784,000","1,209,280,000"
OrdinarySharesNumber,"919,354,152","932,031,558","945,150,293","983,158,722","995,983,961","1,011,268,412","1,046,626,812","1,082,802,969","1,108,178,969","1,139,498,760","1,167,443,704","1,240,118,017","1,273,453,110","1,326,319,251","1,450,030,244","1,596,589,805","1,718,115,118","1,732,337,989","1,730,588,416","1,733,933,876","1,734,216,602","1,625,782,000","1,562,719,836","1,557,994,208","1,522,024,000","1,515,112,000","1,482,928,000","1,453,072,000","1,321,584,000","1,314,144,000","1,308,448,000","1,304,064,000","1,290,336,000","1,257,888,000","1,228,784,000","1,209,280,000"
TreasurySharesNumber,"821,461,787","808,784,381","795,665,646","757,657,217","744,831,978","729,547,527","694,189,127","658,012,970","632,636,970","601,131,631","572,722,397","499,693,704","461,822,215",,,,,,,,,,,,,,,,,,,,,,,
